X Targetposition, Y Targetposition,Z Targetposition,X Targetrotation,Y Targetrotation,Z Targetrotation,X Rotation,Y Rotation,Z Rotation,X position,Y position,Z position,FramesFromStart,TimeFromStart,VIMS Scale,VIMS Count,ISwait
66.70523,-5.876668,81.22949,-0.1911827,-0.3294682,-0.06753349,0.03716577,0.9684173,-0.1819886,63.11378,-2.096985,85.56074,15617,372.5665,0,11,False
63.60969,-5.955081,78.58721,-0.2041081,-0.211931,-0.04511746,0.00659306,0.9804248,-0.1967756,61.17321,-2.099073,83.62467,15632,372.8965,0,11,False
57.8961,-5.92197,77.44347,-0.206378,-0.004272103,-0.001269095,-0.03517557,0.9512749,-0.2214393,57.77862,-2.103585,83.05128,15646,373.2265,0,11,False
52.26737,-5.770168,77.20314,-0.1911681,0.178887,0.03462197,-0.06471948,0.9169636,-0.2085193,54.29264,-2.102546,82.50014,15661,373.5565,0,11,False
47.0935,-5.483301,77.63017,-0.1612201,0.3427901,0.05892084,-0.08028249,0.888431,-0.2017307,50.93538,-2.101806,81.96117,15676,373.8864,0,11,False
42.50847,-5.059477,78.56013,-0.120912,0.4897767,0.06798741,-0.08756492,0.8689997,-0.1991002,47.73244,-2.101899,81.43296,15690,374.2164,0,11,False
38.39576,-4.496431,79.85432,-0.07462614,0.6229634,0.0598514,-0.0951544,0.854169,-0.1980739,44.47633,-2.102686,80.88658,15705,374.5464,0,11,False
34.94559,-3.869298,81.16579,-0.03253966,0.7299658,0.03574415,-0.1005693,0.845284,-0.1933668,41.24439,-2.102356,80.33644,15720,374.8764,0,11,False
31.8406,-3.212877,82.21147,0.001324279,0.8102833,-0.000106821,-0.08454354,0.8084775,-0.1742142,37.83842,-2.096718,79.75957,15735,375.2064,0,11,False
29.1566,-2.636963,82.69079,0.02338475,0.8562095,-0.03730142,-0.03316987,0.7169287,-0.1342762,34.6871,-2.082499,79.24139,15749,375.5364,0,11,False
26.26116,-2.048014,82.64387,0.04203917,0.8783779,-0.0777762,-0.00597452,0.6592227,-0.08739544,31.39467,-2.07155,78.68587,15764,375.8664,0,11,False
23.18809,-1.469082,82.03766,0.0625025,0.8751206,-0.1169141,0.1117861,0.5983807,0.01828043,28.22558,-2.04832,78.13491,15778,376.1964,0,11,False
19.65097,-0.9168303,80.81403,0.09037379,0.844914,-0.1504024,0.132585,0.5536678,0.07627918,24.89228,-2.041372,77.55299,15792,376.5263,0,11,False
16.1137,-0.4482322,79.14624,0.1252273,0.7901824,-0.1719144,0.1663653,0.5679714,0.1023982,21.63688,-2.039725,76.97515,15807,376.8563,0,11,False
12.93911,-0.09083486,77.41486,0.1617789,0.7205601,-0.1796366,0.1927348,0.6281727,0.1203666,18.54877,-2.037369,76.5058,15821,377.1863,0,11,False
9.759967,0.1749837,76.22801,0.1951811,0.648095,-0.1775018,0.1760619,0.6922765,0.1249955,15.19781,-2.040156,76.49754,15836,377.5163,0,11,False
6.739803,0.3117268,74.96069,0.2234468,0.5611901,-0.1609131,0.1489348,0.7700626,0.1098275,11.79778,-2.042258,76.47261,15851,377.8463,0,11,False
3.909582,0.3250656,73.8585,0.240231,0.4756453,-0.1368771,0.1464082,0.8308222,0.09356201,8.458357,-2.044634,76.44666,15866,378.1763,0,11,False
1.088204,0.2413516,73.03886,0.2443506,0.4055567,-0.1134535,0.1455944,0.8666425,0.09605978,5.126122,-2.04518,76.41808,15882,378.5063,0,11,False
-1.616059,0.08353996,72.57876,0.2369611,0.3674483,-0.09735098,0.1451029,0.8670135,0.09282371,2.137567,-2.046092,76.39809,15897,378.8362,0,11,False
-1.769408,-0.145927,72.55574,0.2188497,0.3762312,-0.09154334,0.1272898,0.8579143,0.08554062,2.131551,-2.046316,76.40517,15911,379.1662,0,11,False
-2.6786,-0.4270527,73.48916,0.1878612,0.4733166,-0.1033099,0.1223588,0.8589262,0.07442505,2.130041,-2.047931,76.40585,15927,379.4962,0,11,False
-3.589303,-0.7675617,75.31531,0.1466818,0.6119715,-0.1163573,0.1264635,0.82727,0.05861047,2.129868,-2.048754,76.40977,15941,379.8262,0,11,False
-3.798193,-1.202786,77.84687,0.09783161,0.7589235,-0.1178217,0.1075038,0.764818,0.03706006,2.127258,-2.050903,76.4259,15955,380.1562,0,11,False
-3.114645,-1.638576,80.01663,0.05852827,0.8628659,-0.1042705,0.07852393,0.6799868,0.02744154,2.123429,-2.052976,76.44697,15970,380.4862,0,11,False
-2.434554,-1.996599,81.07519,0.03728857,0.908744,-0.08444101,0.02166879,0.5557187,0.03771076,2.119132,-2.057579,76.47491,15982,380.8162,0,11,False
-2.351759,-2.376318,81.25372,0.02503069,0.9164848,-0.05848454,-0.02920793,0.5210674,0.03757977,2.116873,-2.064613,76.49144,15995,381.1461,0,11,False
-2.801596,-2.742045,80.78457,0.01567015,0.8973323,-0.03255862,-0.06322074,0.5120815,0.03623019,2.114683,-2.070215,76.50152,16009,381.4761,0,11,False
-3.4277,-3.065196,79.84595,0.006049962,0.8574087,-0.01026961,-0.06774994,0.5496345,0.005631054,2.103183,-2.072707,76.49222,16023,381.8061,0,11,False
-3.952205,-3.342944,78.55511,-0.005236774,0.7990792,0.007165744,-0.02902657,0.6404258,-0.06626201,2.090096,-2.073883,76.45532,16038,382.1361,0,11,False
-4.167941,-3.511036,77.44082,-0.01416718,0.744942,0.0161233,0.05674005,0.7383937,-0.1549858,2.08486,-2.077247,76.40002,16053,382.4661,0,11,False
-4.205189,-3.583867,76.70082,-0.01895209,0.7066715,0.0191175,0.1207391,0.8006533,-0.1367155,2.10512,-2.073031,76.366,16067,382.7961,0,11,False
-4.204887,-3.585417,76.65019,-0.01919423,0.7039782,0.01903929,0.1050349,0.7782013,-0.1327917,2.1012,-2.071755,76.37964,16081,383.1261,0,11,True
-4.204887,-3.585417,76.65019,-0.01919423,0.7039782,0.01903929,0.0530332,0.7684327,-0.1304507,2.088927,-2.07417,76.39356,16096,383.4561,0,11,True
-4.204887,-3.585417,76.65019,-0.01919423,0.7039782,0.01903929,0.03151361,0.7534316,-0.1136344,2.088116,-2.073148,76.40318,16110,383.786,0,11,True
-4.204887,-3.585417,76.65019,-0.01919423,0.7039782,0.01903929,0.003368683,0.7394337,-0.0989328,2.086695,-2.073764,76.41541,16125,384.116,0,12,False
-4.199129,-3.560256,77.01605,-0.0174258,0.7232137,0.01813469,-0.01267307,0.7345366,-0.09538049,2.085382,-2.0748,76.42316,16140,384.446,0,12,False
-3.71855,-3.459172,79.21992,-0.009836283,0.8295931,0.0145678,-0.01943946,0.7303873,-0.09011263,2.084495,-2.074795,76.42715,16154,384.776,0,12,False
